сантиметралда	1	сантиметра, сантиметр	ярд:senses[0].comment:91,44 сантиметралда бащадаб роцен
санитариябгун	1	санитария	санэпидстанция:senses[0].comment:санитариябгун эпидемиологияб станция
сандалавое	1	сандаловое, сандала вое, сандальное, саламандровое, лавсановое, лавандовое	сурмацӏул:senses[1].examples[0].ru:сильно загорел; стал как сандалавое дерево
санаг	1	сана, салаг, санам, санах, наган, саг	парк#2:senses[0].text:парк (1. аскаралъе техникияб материал кьолеб, добе-гьанибе баччизе санагӏат рекъезабураб склад
самочка	1	самоучка, рамочка, мамочка, садочка, дамочка, сумочка, замочка, сам очка, самосадка	гӏалаяб:senses[0].text:самка, самочка
самостоятельый	1	самостоятельный, самостоятельность, малосостоятельный, состоятельный, самодеятельный	жибго:senses[1].examples[1].ru:самостоятельый
самолётал	1	самолёта, самолётам, самолётах, самолёт	авиазавод:senses[0].comment:самолётал ва вертолётал гьарулеб завод
самолётазул	1	самолётик	авиабаза:senses[0].comment:самолётазул база
самбистка	1	самбиста, самбист ка, самбист, камбиста, камбист	самбистка:senses[0].text:самбистка
самбиситов	1	самбистов, камбистов, саммитов, самшитов	самбист:senses[0].examples[0].ru:соревнование самбиситов
сакъат	1	самокат	ортопедиялъул:senses[1].examples[0].comment:масала, хӏатӏазе сакъат бугезе хьитал гьарулеб
садовничество	1	садовнический, посадничество, надомничество, чиновничество	ахихъанлъи:senses[0].text:садовничество, садоводство
савком	1	совкам, саком, совком, севком, сарком, садком, завком, сачком	ччумучч:senses[0].examples[1].ru:пересыпать савком
савка	1	сака, ставка, славка, сбавка, сивка, совка, севка, сайка, лавка, самка, садка, давка, шавка, сачка, красавка	ччумучч:senses[0].examples[2].ru:он насыпал в пакет два савка сахару
саба	1	баса, слаба, самба, сабо, сана, раба, сала, сапа, паба, сака, сама, сада, баба, сага, сажа	къали#2:senses[0].text:кали, саба; мера сыпучих тел
рязъясниться	1	разъясниться, изъясниться, разъясниваться, разъяснить, разъяснится	багьизе:senses[3].text:обясняться, обясниться; выясняться, выясниться; разъясняться, рязъясниться; доходить до кого-либо
рязъяснить	1	разъяснить, изъяснить	багьизабизе:senses[3].text:обяснять, обяснить; выяснять, выяснить; разъяснять, рязъяснить
рыхлыть	1	рыхлить, рыхлость	гьогьлъизабизе:senses[0].text:(с)делать что-либо мягким, рыхлым; размягчать, размягчить; (раз)рыхлыть что-либо
рыхдый	1	рыхлый	гьацаб:senses[0].examples[0].ru:рыхдый снег
рысца	1	сырца, рыска, рысцой	гьели:senses[1].text:рысь, рысца; бег
рыжекосая	1	рыже косая, рыжеволосая	гъалалбагӏар:senses[0].text:рыжеволосая; рыжекосая
рушкой	1	рукой, врушкой, грушкой, решкой, тушкой, сушкой, пушкой, ряшкой, мушкой, душкой, рубкой, ручкой, чушкой, пирушкой, ракушкой	чӏучӏаризе:senses[0].text:заниматься шелушением, лущением, рушкой
рушке	1	решку, руке, ушке, врушке, грушке, решке, тушке, сушке, пушке, ряшке, мушке, душке, рубке, ручке, чушке	гвай:senses[0].examples[3].ru:помочь по рушке кукурузы
рушка	1	руша, рука, ушка, врушка, грушка, круша, решка, тушка, сушка, пушка, ряшка, мушка, душка, рубка, ручка	чӏучӏари:senses[1].text:шелушение; лущение, рушка
рух	1	ух, рут, тух, рус, сух, пух, рук, мух, руд, дух, руб, бух, чух, рюх, жух	гъвар-гъвариялда:senses[0].examples[0].ru:старая стена с грохотом рухнула || гӏаси:senses[1].examples[0].ru:страшно испугался, трухнул || къед:senses[0].examples[5].ru:рухнуть — о стене
румянощёкая	1	краснощёкая	гӏоно:senses[0].examples[2].ru:румянощёкая девушка
румазул	1	разул	пантеон:senses[1].text:некӏсиял греказул ва румазул киналго аллагьзабазе бараб храм
рукъарал	1	рукополагал	пантеон:senses[0].text:пантеон (1. хӏурмат бугел машгьурал гӏадамал рукъарал хабзал
рукоплескание	1	рукоплесканий, рукоплескания, рукоплескавшие, рукоплескавший, рукоплескать, рукописание	кьурди-хъат:senses[0].text:танцы, пляска; танец и рукоплескание
руги	1	ригу, ругни, круги, угри, риги, нуги, туги, вуги, рули, руки, куги, дуги, шуги, руби, буги	собозе:senses[0].examples[0].ru:руги немеют
ругел	1	ругал, русел, круглел	пансион:senses[1].text:жанир ругел чагӏазе квана-гьекъолеб жо букӏин
рубцевать	1	рубцеваться	гьудазе:senses[0].text:(за)живать, зажить; (за)рубцевать, срастаться, срастись
роцен	1	ровен, эоцен, ро цен, оценен	ярд:senses[0].comment:91,44 сантиметралда бащадаб роцен
ротлоб	1	рот лоб, робот, оборот	рокьоб:senses[0].text:ротлоб
рокотаньем	1	рокотанием, клокотаньем, грохотаньем	гӏал-гӏалияда:senses[0].examples[0].ru:по канаве вода текла с рокотаньем
рождёный	1	рождёны, рождённый, рожденный	илбис:senses[1].examples[2].ru:дьявол, рождёный от дьявола
родукты	1	продукты, продукт	гӏатӏ-тӏех:senses[0].text:мучные продукты, рипасы; родукты питания; смолотое зерно; мука и толокно
родственица	1	родственница, родственниц, родственника, родственник, родственна	эбелдахъачӏужу:senses[0].text:родственица по матери
родствеенники	1	родственники, родственник, производственники, родственниц, родственности	нижер:senses[1].examples[0].ru:наши родствеенники
родосхватывать	1	расхватывать, прохватывать, подхватывать, схватывать	чӏвазе:senses[20].examples[60].ru:родосхватывать
рогообразный	1	горообразный, многообразный, горбообразный, благообразный, разнообразный	кетузаз:senses[0].text:астрагал шестицветковый; эспарцет рогообразный
рогоз	1	рогов, рогом, розг, роз	бутихьин:senses[0].text:рогоз
ровну	1	ровную, ровни, ровна, ровно, ровне, ровны, ровня, говну, ровню, ров ну, поровну	баща-бакъад:senses[0].text:поровну || баща-бакъад:senses[0].examples[0].ru:подели приблизительно поровну || бащад:senses[0].text:поровну, равными частями, в одинаковом количестве, одинаково
рихьизари	1	ализарин	проекция:senses[1].text:экраналда суратал, киноялъул кадраби рихьизари
ритменный	1	рифменный, притененный, примененный, ритмичный, примеренный	ритм:senses[0].examples[2].ru:ритмический, ритменный
ритвинами	1	витринами, литвинами, рытвинами, витаминами, викторинами, витрина, витамин	гвандахине:senses[0].text:становиться, стать ухабистым; покрываться, покрыться ямами, колдобинами, выбоинами, ритвинами
рипасы	1	припасы, припас, кипарисы	гӏатӏ-тӏех:senses[0].text:мучные продукты, рипасы; родукты питания; смолотое зерно; мука и толокно
рижеусый	1	стриженый	михъбагӏар:senses[0].text:рижеусый мужчина
ригьзабазул	1	ультрабазиты	панно:senses[0].text:панно (1. ригьзабазул тӏадехунисеб гьумераб рахъалда рекӏинабураб сурат
реёнка	1	ребёнка	лъимер:senses[0].examples[14].ru:кормить реёнка грудью
рещение	1	крещение, ращение, решение, речение, запрещение	хӏукму:senses[0].examples[0].ru:рещение сельского судьи
решительнаял	1	решительная, решительна ял, решительный	таваккалчӏужу:senses[0].text:решительнаял, смелая, самоотверженная женщина
реч	1	ре, речи, речь, греч, реи, рее, теч, рев, рей, реп, рек, рея, меч, ред, рез	абизе:senses[0].examples[15].ru:совершенный, безукорезненный, безупречный || Албастӏи:senses[0].comment:страшное существо в образе женщины, встречающееся в аварских сказках || амруяб:senses[0].examples[1].ru:повелевающая речь
рецензентка	1	рецензента, рецензент ка, рецензент	рецензент:senses[0].text:рецензент и рецензентка
рехулеб	1	рефулер	бомбардировщик:senses[0].comment:бомбаби рехулеб самолёт
рефрижираторе	1	рефрижераторе, рефрижератор	рефрижиратор:senses[0].examples[0].ru:везти мясо на рефрижираторе
рефрижиратор	1	рефрижератор, респиратор	рефрижиратор:senses[0].text:рефрижиратор
реформаторство	1	реформатство, реформаторский, реформатор, реставраторство	реформаторлъи:senses[0].text:реформаторство
референтский	1	рецензентский, регентский, претендентский, интервентский	референтлъиялъул:senses[1].text:референтский
ретузы	1	рейтузы, ре тузы, ретушеры	тӏажу:senses[0].text:брюки, штаны, шаровары, ретузы
рестораннный	1	ресторанный, арестованный, престранный, перестиранный, расторженный	рестораналъул:senses[1].text:рестораннный
репетиторствовать	1	репетиторство, редакторствовать, притворствовать, антрепренерствовать	репетиторлъи:senses[0].examples[0].ru:репетиторствовать
реперация	1	репарация, репе рация, рекуперация, темперация, операция, регенерация	реперация:senses[0].text:реперация
ренесанс	1	ренессанс, перенесла	ренесанс:senses[0].text:ренесанс
ремизы	1	релизы	маххало:senses[0].text:ремизы (присобление для уплотнения ткани ковров, шалей и тому подобное)
рекъезабураб	1	табуреточка	парк#2:senses[0].text:парк (1. аскаралъе техникияб материал кьолеб, добе-гьанибе баччизе санагӏат рекъезабураб склад
ректорствовать	1	редакторствовать, ораторствовать, диктаторствовать, секретарствовать	ректорлъи:senses[0].examples[0].ru:ректорствовать
резидентство	1	президентство, регентство	резидентлъи:senses[0].text:резидентство
резидентский	1	президентский, претендентский, рецензентский, диссидентский, декадентский	резидентлъиялъул:senses[1].text:резидентский
резветь	1	реветь, трезветь, звереть	бигьине:senses[2].text:(от)резветь, протрезветь, протрезвляться, протрезвиться
редьким	1	редьки, редким, редькам, реденьким	лъеде-гъедерлъизе:senses[0].text:(по)редеть; становиться, стать редьким (по количеству); изреживаться
редкоредколлегия	1	редко редколлегия, партколлегия	редкоредколлегия:senses[0].examples[0].ru:редкоредколлегия журнала
регъей	1	реггей, регалией	сварка:senses[0].comment:регъей
революцинный	1	революционный, инволюционный, эволюционный	ревлюционияб:senses[0].text:революцинный
ревлюционеру	1	революционеру, революционерку, революционер, революционен	ревлюционер:senses[0].examples[0].ru:памятник ревлюционеру
ревлюционером	1	революционером, революционеркам, революционер, революционном, революционен	ревлюционер:senses[0].examples[1].ru:стать ревлюционером
ревлюционерка	1	революционерка, революционера, революционер, реакционерка, революционен	ревлюционерка:senses[0].text:ревлюционерка
ревлюционера	1	революционера, революционерка, революционер, революционен, революционна	ревлюционерлъи:senses[0].text:профессия ревлюционера
ревлюционер	1	революционер, революционен	ревлюционер:senses[0].text:ревлюционер
реванщистская	1	реваншистская, ревизионистская	реваншистазулаб:senses[0].examples[2].ru:реванщистская политика
ребятышек	1	ребятишек, ребятушек, ребрышек	къокъа:senses[0].examples[0].ru:куча ребятышек
ребеёнком	1	ребенком, ребёнком, ребятёнком, ребёночком	лъикӏго:senses[0].examples[4].ru:ты хорошенько присматривай за ребеёнком
ращновидность	1	разновидность, дальновидность, шаровидность, стреловидность	тӏехӏнису:senses[0].comment:ращновидность
рашать	1	решать, украшать, расшатать, шарахать, рать	суал:senses[1].examples[3].ru:рашать [поставленную] задачу
рахъалда	1	балдахина	панно:senses[0].text:панно (1. ригьзабазул тӏадехунисеб гьумераб рахъалда рекӏинабураб сурат
рахъ	1	рахат	топография:senses[1].text:планалде ва картаялде босизелъул ракьул тӏасияб рахъ борциналъул гӏелму 2. бакӏалъул бугеб хӏалалъул план ва карта гьаби
раторопно	1	расторопно, оператор	хех:senses[5].text:ловко, проворно, раторопно, живо
ратля	1	траля, ратуя, травля	ратӏал:senses[0].examples[0].ru:от ратля сметаны получишь щигат (1,2 кг) масла
расчёсивать	1	расчёсывать, расчёркиваться, расчерчивать, растрачивать, растачивать	катӏари:senses[0].examples[0].ru:расчёсивать чуб
расхохотиться	1	расхохотаться, расхорохориться, расходиться, расхотеться, расхорохорится	гӏагӏадизе:senses[0].text:хохотать; громко, раскатисто смеяться; рассмеяться, засмеяться; расхохотаться, расхохотиться, разразиться хохотом
расходована	1	расходовала, расходование, израсходована, расходовать, расколдована	бугӏа:senses[1].examples[2].comment:букв. т. е. годами не расходована
расул	1	расу, разул, рас ул, рассудил	расуллъи:senses[0].text:от расул
растущущие	1	растущие, растущий, страждущие	тайга:senses[0].examples[0].ru:деревья, растущущие в тайге
растрёпаться	1	растрепаться, растрёпанность, растратиться, расступаться, растрогаться	бигъа-битине:senses[0].text:растрёпаться
растрёпать	1	растрепать, растрёп ать, растрёпанность, растрёпа, растрёпка, растрать	бигъа-битинабизе:senses[0].text:растрёпать
растройством	1	расстройством, расстройство, расстройств, устройством, мироустройство	вирулагь:senses[0].examples[0].ru:он страдает растройством желудка
растройство	1	расстройство, расстройств, устройство, устройств, растровый	риххел:senses[0].text:понос, дизентерия; растройство желудка
растрелять	1	расстрелять, настрелять, растравлять, стреляться, распределять, перестрелять	чӏвазе:senses[0].examples[3].ru:растрелять предателя
растранжировать	1	растранжиривать, раст ранжировать, растиражировать, растранжирить, растранжиривание, аранжироваться	тирщавухъ:senses[0].examples[0].ru:разбрасывать, разбросить; раскидывать, раскидать; растранжировать, растранжирить
растояние	1	расстояние, настояние, расточение, расторжение, состояние, стояние	марказ:senses[0].examples[1].ru:укажите растояние от вашего аула до районного центра
расторопнно	1	расторопно, расторопный, порасторопнее, расторопша, растоптано	жигаралда:senses[0].text:энергично, сноровисто, расторопнно; пытливо; живо
растопиривай	1	растопивший, растранжиривай	гъалдибер:senses[0].examples[3].ru:не веди себя надменно; не растопиривай палочки галдибера
растлеются	1	растлеваются, растеряются, растекаются, расследуются	ракьа:senses[0].examples[14].ru:да растлеются кости твои!
растилка	1	растила, расстилка, настилка, растирка, распилка, пастилка, застилка, растил ка, расстила, расстил, страстишка, раскатиста	тӏибитӏизаби:senses[4].text:растилка
растилаются	1	расстилаются, растираются, застилаются, расти лаются, распластаются, расстилающийся, растлеваются, растачиваются	тӏибитӏизе:senses[1].examples[0].ru:перед нашим аулом растилаются сады
растилать	1	расстилать, настилать, растирать, растилась, застилать, растил ать, растратить, распластать, растить, устилать	тӏибитӏизабизе:senses[4].text:растилать, разостлать; разворачивать, развёртывать, развернуть
растерзу	1	растерзать, растерт, растер	бихъ-бихъизе:senses[2].examples[0].ru:я его растерзу
растегнуть	1	расстегнуть, застегнуть, расстегнут, расторгнуть, перестегнуть, пристегнуть	маргъал:senses[1].examples[4].ru:растегнуть пуговицу
растаться	1	расстаться, срастаться, раститься, разрастаться, расстараться, растираться, растоптаться	батӏалъизабизе:senses[1].text:вынуждать, вынудить кого-либо растаться с кем-либо уйти от кого-либо; разлучать, разлучить кого-либо с кем-либо; разводить, развести кого-либо с кем-либо
растановками	1	расстановками, радиоустановками, приостановками, радиопостановками, остановками	кӏкӏвине:senses[0].examples[2].ru:говорить медленно, с растановками: говорить как тот человек, который верёвку глотает
растался	1	расстался, срастался, растился, распался, растирался, растоптался, растекался, расточался	батӏалъизе:senses[1].examples[4].ru:жени, её жена скончалась; он ушёл от жены, растался с женой; он развёлся с женой; он лишился
растались	1	растилась, расстались, срастались, растились, распались, раскались, растирались, распластались, растачивались, растлились	базе:senses[5].examples[0].ru:десять лет прошло, как мы растались
раставаться	1	расставаться, растачиваться, растаскиваться, растаптываться, расхвастаться	къороллъи:senses[1].examples[0].ru:раставаться с вдовьей жизнью; снять с себя вдовство
раставание	1	расставание, растачивание, растаскивание, расталкивание, растапливание	ратӏалъи:senses[0].text:раставание, разлука
рассчесала	1	расчесала, рас счесала, расчесывала, рассчитала, рассерчала, расчесана	бакъвадго:senses[0].examples[0].ru:она голову рассчесала в сухом виде
расстянутое	1	растянутое, рас стянутое, расстегнутое, расстёгнутое, растянутость, расторгнутое	биххизе:senses[9].examples[3].ru:массажировать расстянутое место [тела]
расстянута	1	растянута, рас стянута, растянут, расстегнута, расстёгнута	биххизе:senses[9].examples[2].ru:ступня расстянута
расстянувши	1	растянувший, расстегнувший, стянувший	хъарщи:senses[0].examples[2].ru:расстянувши лежит, словно доска
расстроенности	1	настроенности, распространенности, растроганности, неустроенности	биххизабизе:senses[2].examples[0].ru:приводить животное в состояние расстроенности
рассточительство	1	расточительство, расточительность, расточительница, авиастроительство, расточительниц	исраплъи:senses[0].text:рассточительность; рассточительство; мотовство
рассточительный	1	расточительный, расточительность, расточительница, расточительниц, рассудительный	исрапчи:senses[0].text:рассточительный человек
расстеряться	1	растеряться, расстелиться, расстегнуться, растереться, расстегиваться	биххизе:senses[2].examples[0].ru:расстеряться
расствориться	1	раствориться, рассориться, растворится, растворяться, расстроиться	зодоб-гӏодоб:senses[0].examples[0].ru:исчезнуть; в небе и внизу расствориться
расстворить	1	растворить, растворимость, растворитель, рассорить, растворять	биинабизе:senses[2].examples[0].ru:расстворить мёд в молоке
расстворе	1	растворе, рас створе, растворите, растворные, раствор	деби:senses[0].examples[3].ru:осадок при расстворе белой глины
расствора	1	раствора, рас створа, расстройство, раствор, расстройств, распутство	цӏалкӏизе:senses[0].examples[0].comment:для расствора
расстает	1	растает, рас стает, рассветает, расстилает, рассчитает, расстелет	бухӏи#1:senses[2].examples[0].ru:если горе сильное настигнет, и камень расстает
рассмортеть	1	рассмотреть, рассмотрение	хал:senses[0].examples[2].ru:разглядывать, разглядеть; рассматривать, рассмортеть; (по)смотреть
расслоить	1	расслоиться, расстроить, расслабить, расславить	гъатахинабизе:senses[0].text:(с)делать слоистым, (от)слоить, расслоить; напластовывать, наслаивать; откладывать пластами, слоями; класть слои, пласты
расскаяние	1	раскаяние, рассекание, рассеяние, расстояние, раскисание	тавбу:senses[0].text:покаяние; расскаяние
расскать	1	рассекать, рассказать, раскатать, рассказывать, распускать	история:senses[0].examples[1].ru:расскать тебе историю этого происшествия?
рассекретиться	1	рассекретить, рассекречиваться, засекретиться, раскрепоститься	рехизе:senses[6].examples[8].ru:рассекретиться
распрячься	1	рас прячься, распрячь, распрягаться, распрямиться, раскорячься	бугьине#1:senses[0].text:распрягаться, распрячься
распряглась	1	распрягалась, распрямлялась, распрямилась, расправлялась, распрыгалась	бугьине#1:senses[0].examples[0].ru:от повозки лошадь распряглась
распросил	1	расспросил, рас просил, распростирал, расспросить, расправил, расспрос	хъизан-рукъ:senses[0].examples[1].ru:он распросил меня о семье
распросах	1	расспросах, распр осах, распродажах, расспросных, расспрос, расправах	инсул:senses[1].examples[9].comment:о дотошных распросах о чём-либо
распрашивала	1	расспрашивала, раскрашивала, спрашивала, распрыскивала, расспрашивать, расспрашивание	гьикъа-бакъизе:senses[0].examples[0].ru:мать распрашивала Юнуса об учёбе
распрашивай	1	расспрашивай, раскрашивай, расспрашивавший, поспрашивай, спрашивай, расспрашивать	гьикъа-бакъи:senses[1].examples[1].ru:распрашивай людей
распологать	1	располагать, располосовать, расположить, растрогать	заман:senses[0].examples[7].ru:распологать временем на что-либо; быть свободным
расплода	1	рас плода, расплодить	къинлъи:senses[1].examples[3].ru:период расплода
распала	1	распаяла, распила, распела, распяла, распада, распалю, рас пала, распаляла, распалила, распахала, распаивала	биххизе:senses[8].examples[1].ru:семья распала
распал	1	распаял, распалю, распил, распел, распял, распад, рас пал, распалил, распалял, распахал, распаивал	биххизе:senses[8].examples[0].ru:колхоз распал
распадать	1	распахать, рас падать, распад ать, распадаться, распродать, распаивать, распаривать	биххизе:senses[8].text:распадать
раскыта	1	раскаты, раскрыта, раската, раскрыт	диргъизе:senses[0].examples[0].ru:грудь раскыта
раскаливаться	1	раскаиваться, раскалываться, раскачиваться, раскармливаться, расхваливаться, расклиниваться, раскошеливаться	бикь-бикьизе:senses[0].text:распадаться, разделиться; раскаливаться, расколоться
раскаливать	1	раскалывать, раскачивать, раскалив ать, раскармливать, расхваливать, расклинивать, раскаиваться	бикь-бикьизабизе:senses[0].text:раскаливать, расколоть
раскаливается	1	раскаивается, раскалывается, раскачивается, раскармливается, расхваливается, расклинивается, раскошеливается	бетӏер:senses[0].examples[15].ru:голова раскаливается
расделить	1	расселить, разделить, рас делить, распределить, расстелить, расшевелить, растлить	гьоркьоб:senses[0].examples[1].ru:расделить, распределить между кем-либо
расдался	1	распался, раздался, рас дался, распадался, раскидался, расстался, рассылался	чӏваркьи:senses[1].examples[1].ru:расдался треск падающего дерева
расветёт	1	рассветёт, расцветёт, рассветет, рассветает, рассвет	гьабсагӏат:senses[0].examples[4].ru:вот-вот расветёт
рапсределяли	1	распределяли, предопределяли, распределили, распределители, распредели	мугь:senses[1].examples[1].comment:горцы собирали с каждого дыма по кружке и варили в огромных котлах зерно в пору цветения деревьев, чтобы спасти почек от стихийных бедствий; затем рапсределяли его между жителями аула
рапиристка	1	рапириста, рапирист ка, рапирист, расистка, пуристка, радистка	рапиристка:senses[0].text:рапиристка
ранше	1	ране, раньше, ранее, ранте, ранке, ракше, ранге, ранце, Чанше, траншее	цебе:senses[2].examples[4].ru:здесь ранше было болото
раноцветный	1	разноцветный, красноцветный, одноцветный, темноцветный, первоцветный	батӏи-батӏияб:senses[0].examples[2].ru:раноцветный
ранный	1	оранный, раненый, кранный, бранный, ранний, ранней, ратный, равный, ванный, санный, рамный, манный, данный, рунный, разный	ригьдагояб:senses[0].text:ранный, наступивший преждевременно
ракьул	1	каракуль	топография:senses[1].text:планалде ва картаялде босизелъул ракьул тӏасияб рахъ борциналъул гӏелму 2. бакӏалъул бугеб хӏалалъул план ва карта гьаби
райвоенкомом	1	рай военкомом, райвоенкоматом, райвоенкомат	райвоенком:senses[0].examples[1].ru:работать райвоенкомом
райвоенкома	1	райвоенкомат, рай военкома, военкомата, военкомат, военкома, военкора	райвоенком:senses[0].examples[0].ru:должность райвоенкома
райвоенком	1	рай военком, райвоенкомат, военкомом, военкором, райковом	райвоенком:senses[0].text:райвоенком
райбойники	1	разбойники, разбойник, разбойнички	толозе:senses[2].examples[0].ru:райбойники ограбили путника
разяснить	1	разъяснить, разниться, раздразнить	баянлъизабизе:senses[0].text:выяснять, выяснить; объяснять, объяснить; разъяснять, разяснить; прояснять, прояснить
разярять	1	разъярять, разорять, размерять, размять, разъять, разнять	бубудизабизе:senses[0].text:разярять, разъярить
разукрупнить	1	разукрупнять, раз укрупнить, разукрупнение, разукрасить, укрупнить, упразднить	гьитӏинлъизабизе:senses[0].text:уменьшать, уменшить, преуменьшать, преуменьшить; убавлять, убавить; разукрупнять, разукрупнить что-либо
разрыхлиться	1	разрыхляться, разрыхлить, разрыхлять, разразиться, развалиться	гьогьлъизе:senses[0].text:быть, стать мягким, рыхлым; размягчаться, размягчиться; разрыхляться, разрыхлиться
разровняться	1	раз ровняться, разровнять, заровняться, сровняться, разгоняться	битӏа-бишизе:senses[0].text:(вы)ровняться, выравниваться,; разравниваться, разровняться, сровняться что-либо; расправляться, расправиться что-либо
разрезывание	1	разрезывавшие, разрезывающие, размазывание, разрывание	суй#1:senses[1].text:разрезывание чего-либо
разрезивание	1	разравнивание, разрезание, разваривание, разменивание	сусуй:senses[1].text:разрезивание
разозлённо	1	разозлёно, разозлённое, разозлённой, разозлённом, разозлённою, разозлён но, разозлённый, разозлено, разобщённо, разорёно	цалхине:senses[0].examples[0].ru:говорить разозлённо
разнюхивание	1	разнюхивающие, разнюхивавшие, разнюхивать, размахивание	сентӏей:senses[2].text:вынюхивание, разнюхивание чего-либо
разновитность	1	разновидность, разнолистность, разноцветность, разномастность, разновыгодность	тӏирихал:senses[0].comment:разновитность обуви на деревянной основе
размягчатья	1	размягчать, размягчаться, размягчатся, размягчать я, размягчить, размягчая	тамахлъизе:senses[0].text:смягчаться, смягчиться; размягчатья, размягчиться; становиться, стать мягким, нежёстким
размозжи	1	размозжит, размозжив, размозжил, размозжим, размозжу	аздагьо:senses[0].examples[1].ru:размозжи голову змее, пока она не превратится в дракона
размельчиться	1	размельчаться, размельчить, измельчиться, разместиться, размельчать	гӏисинлъизе:senses[0].text:становиться, стать мелким или мельче, меньше; (из)мельчать, измельчиться, размельчиться
размельчание	1	размельчение, размельчавшие, размельчающие, измельчание, размельчаемые	чухӏчухӏи:senses[1].text:размельчание, измельчение; толчение
размежевывать	1	размежевать, разжевывать, разыменовывать, пережевывать	гӏорхъи:senses[0].examples[6].ru:проводить межу, межевать, размежевывать; устанавливать границы
размаливать	1	разваливать, размалывать, размачивать, размахивать, размочаливать, раздавливать, размазывать, размораживать	ххенезе:senses[1].text:(с)молоть, размаливать, размолоть что-либо
разлаживать	1	разглаживать, разлаживаться, размораживать, разгораживать, расхолаживать	хвезабизе:senses[2].text:расстраивать, расстроить; разлаживать, разладить; дезорганизовывать, дезорганизовать что-либо; нарушать, нарушить что-либо
разжидить	1	разжиться, разжижать, раздражить, разжиреть	лъама:senses[0].examples[0].ru:разжижать, разжидить; (с)делать жидким или жиже
раздумываться	1	разд умываться, раздумывать, раздуваться, задумываться, разламываться	эргъезе:senses[0].text:раздумываться, быть занятым мыслями; погружаться в раздумье
раздроблятьсч	1	раздробляться, раздроблять сч, раздроблять, раздробиться	гъуризе:senses[0].text:(раз)дробиться, раздроблятьсч, размельчаться; крушиться, сокрушаться, ломаться, переломиться, разломиться
раздвоенно	1	раздвоено, раздвоенное, раздвоенной, раздвоенном, раздвоенною, разд военно, раздвоен но, раздвоенность, раздвоенный, раздвоение, раздвоёно	кӏикӏвекь:senses[0].text:раздвоенно; с двумя концами
раздаватся	1	раздаваться, раздавится, раздавался, раздавятся, раздаиваться, раздавливаться, раздавать, раздавиться	хваши:senses[0].examples[0].ru:раздаватся — о шорохе
разговеть	1	раз говеть, разговорить	биччазе:senses[8].examples[4].ru:разговеть
разговарвать	1	разговаривать, разгораживать, разочаровать, разгримировать, заговаривать	кӏалъазе:senses[0].text:(по)говорить, разговарвать, (по)беседовать с кем-либо
развывается	1	развивается, развевается, разрывается, размывается, развязывается, разведывается, разжевывается, развертывается	инсухълъи:senses[0].examples[0].ru:отчизна развывается
развратнный	1	развратный, развращённый, развращенный, возвратный, разверстанный	пасикъаб:senses[0].text:развратнный, распутный
развинтивать	1	развинчивать, развинтив ать, развинтить, развинтивший, развивать, развенчивать	бурав:senses[0].examples[4].ru:развинтивать, раскручивать винт
