самостоятельый	1	самостоятельный	1	жибго:senses[1].examples[1].ru:самостоятельый
садовничество	1	надомничество	2	ахихъанлъи:senses[0].text:садовничество, садоводство
рязъяснить	1	разъяснить	1	багьизабизе:senses[3].text:обяснять, обяснить; выяснять, выяснить; разъяснять, рязъяснить
рыхлыть	1	рыхлить	1	гьогьлъизабизе:senses[0].text:(с)делать что-либо мягким, рыхлым; размягчать, размягчить; (раз)рыхлыть что-либо
рыхдый	1	рыхлый	1	гьацаб:senses[0].examples[0].ru:рыхдый снег
рысца	1	рыска	1	гьели:senses[1].text:рысь, рысца; бег
рыжекосая	1	рыже косая	1	гъалалбагӏар:senses[0].text:рыжеволосая; рыжекосая
румазул	1	разул	2	пантеон:senses[1].text:некӏсиял греказул ва румазул киналго аллагьзабазе бараб храм
ругел	1	ругал	1	пансион:senses[1].text:жанир ругел чагӏазе квана-гьекъолеб жо букӏин
рубцевать	1	рубцеваться	2	гьудазе:senses[0].text:(за)живать, зажить; (за)рубцевать, срастаться, срастись
ротлоб	1	рот лоб	1	рокьоб:senses[0].text:ротлоб
рокотаньем	1	рокотанием	1	гӏал-гӏалияда:senses[0].examples[0].ru:по канаве вода текла с рокотаньем
рождёный	1	рождёны	1	илбис:senses[1].examples[2].ru:дьявол, рождёный от дьявола
родукты	1	продукты	1	гӏатӏ-тӏех:senses[0].text:мучные продукты, рипасы; родукты питания; смолотое зерно; мука и толокно
рипасы	1	припасы	1	гӏатӏ-тӏех:senses[0].text:мучные продукты, рипасы; родукты питания; смолотое зерно; мука и толокно
реёнка	1	ребёнка	1	лъимер:senses[0].examples[14].ru:кормить реёнка грудью
решительнаял	1	решительная	1	таваккалчӏужу:senses[0].text:решительнаял, смелая, самоотверженная женщина
рецензентка	1	рецензента	1	рецензент:senses[0].text:рецензент и рецензентка
рехулеб	1	рефулер	2	бомбардировщик:senses[0].comment:бомбаби рехулеб самолёт
рефрижираторе	1	рефрижераторе	1	рефрижиратор:senses[0].examples[0].ru:везти мясо на рефрижираторе
рефрижиратор	1	рефрижератор	1	рефрижиратор:senses[0].text:рефрижиратор
реформаторство	1	реформатство	2	реформаторлъи:senses[0].text:реформаторство
ретузы	1	рейтузы	1	тӏажу:senses[0].text:брюки, штаны, шаровары, ретузы
рестораннный	1	ресторанный	1	рестораналъул:senses[1].text:рестораннный
ренесанс	1	ренессанс	1	ренесанс:senses[0].text:ренесанс
ремизы	1	релизы	1	маххало:senses[0].text:ремизы (присобление для уплотнения ткани ковров, шалей и тому подобное)
ректорствовать	1	редакторствовать	2	ректорлъи:senses[0].examples[0].ru:ректорствовать
резидентство	1	президентство	1	резидентлъи:senses[0].text:резидентство
резидентский	1	президентский	1	резидентлъиялъул:senses[1].text:резидентский
резветь	1	реветь	1	бигьине:senses[2].text:(от)резветь, протрезветь, протрезвляться, протрезвиться
редкоредколлегия	1	редко редколлегия	1	редкоредколлегия:senses[0].examples[0].ru:редкоредколлегия журнала
регъей	1	реггей	1	сварка:senses[0].comment:регъей
революцинный	1	революционный	1	ревлюционияб:senses[0].text:революцинный
ревлюционером	1	революционером	1	ревлюционер:senses[0].examples[1].ru:стать ревлюционером
ревлюционер	1	революционер	1	ревлюционер:senses[0].text:ревлюционер
реванщистская	1	реваншистская	1	реваншистазулаб:senses[0].examples[2].ru:реванщистская политика
ребятышек	1	ребятишек	1	къокъа:senses[0].examples[0].ru:куча ребятышек
ращновидность	1	разновидность	1	тӏехӏнису:senses[0].comment:ращновидность
рахъ	1	рахат	2	топография:senses[1].text:планалде ва картаялде босизелъул ракьул тӏасияб рахъ борциналъул гӏелму 2. бакӏалъул бугеб хӏалалъул план ва карта гьаби
раторопно	1	расторопно	1	хех:senses[5].text:ловко, проворно, раторопно, живо
ратля	1	ратуя	1	ратӏал:senses[0].examples[0].ru:от ратля сметаны получишь щигат (1,2 кг) масла
расчёсивать	1	расчёсывать	1	катӏари:senses[0].examples[0].ru:расчёсивать чуб
расхохотиться	1	расхохотаться	1	гӏагӏадизе:senses[0].text:хохотать; громко, раскатисто смеяться; рассмеяться, засмеяться; расхохотаться, расхохотиться, разразиться хохотом
растущущие	1	растущие	2	тайга:senses[0].examples[0].ru:деревья, растущущие в тайге
растлеются	1	растлеваются	2	ракьа:senses[0].examples[14].ru:да растлеются кости твои!
растерзу	1	растерт	2	бихъ-бихъизе:senses[2].examples[0].ru:я его растерзу
расстянувши	1	растянувший	2	хъарщи:senses[0].examples[2].ru:расстянувши лежит, словно доска
расстроенности	1	настроенности	2	биххизабизе:senses[2].examples[0].ru:приводить животное в состояние расстроенности
рассточительство	1	расточительство	1	исраплъи:senses[0].text:рассточительность; рассточительство; мотовство
рассточительный	1	расточительный	1	исрапчи:senses[0].text:рассточительный человек
рассмортеть	1	рассмотреть	2	хал:senses[0].examples[2].ru:разглядывать, разглядеть; рассматривать, рассмортеть; (по)смотреть
расплода	1	рас плода	1	къинлъи:senses[1].examples[3].ru:период расплода
рапсределяли	1	распределяли	2	мугь:senses[1].examples[1].comment:горцы собирали с каждого дыма по кружке и варили в огромных котлах зерно в пору цветения деревьев, чтобы спасти почек от стихийных бедствий; затем рапсределяли его между жителями аула
райвоенкомом	1	рай военкомом	1	райвоенком:senses[0].examples[1].ru:работать райвоенкомом
райбойники	1	разбойники	1	толозе:senses[2].examples[0].ru:райбойники ограбили путника
разяснить	1	разъяснить	1	баянлъизабизе:senses[0].text:выяснять, выяснить; объяснять, объяснить; разъяснять, разяснить; прояснять, прояснить
разговеть	1	раз говеть	1	биччазе:senses[8].examples[4].ru:разговеть
разговарвать	1	разговаривать	1	кӏалъазе:senses[0].text:(по)говорить, разговарвать, (по)беседовать с кем-либо
разветляющийся	1	разветвляющийся	1	лъабгӏаркьелаб:senses[0].text:разветляющийся на три части
разветляющееся	1	разветвляющееся	1	лъабгӏаркьелаб:senses[0].examples[0].ru:разветляющееся на три части дерево
разветлять	1	разветвлять	1	карахинабизе:senses[0].text:понудительная форма разветлять
разветляется	1	разветвляется	1	бартурахъ:senses[0].text:основная канава, от чего разветляется вода
радоть	1	радость	1	рохел-аваданлъи:senses[0].text:радоть и веселье
радиопрограмму	1	радио программу	1	радиопрограмма:senses[0].examples[2].ru:опубликовать радиопрограмму в газете
рабудил	1	разбудил	1	авал-къоно:senses[0].examples[1].ru:так [сильно] кричал, что рабудил людей близлежащих кварталов
пёрнуть	1	пырнуть	1	кьазе:senses[0].text:выпустить газы; портить воздух; пукнуть; пёрнуть
пятисоттысячный	1	пятисот тысячный	1	щунусазарабилеб:senses[0].text:пятисоттысячный
пятизарядная	1	пяти зарядная	1	щуцӏул:senses[1].examples[1].ru:пятизарядная винтовка
пьятую	1	пятую	1	хъумус:senses[0].examples[0].ru:выделить пьятую часть военной добычи
пьятая	1	пятая	1	хъумус:senses[0].text:пьятая часть военной добычи
пьянсвовать	1	пьянствовать	1	рогӏоро:senses[0].examples[3].ru:пьянсвовать; держать рот под трубой
пьянения	1	опьянения	1	мехтизабизе:senses[0].text:(о)пьянить, опянять кого-либо; спаивать, споить, напаивать, напоить допьяна кого-либо; довести до пьянения
пыинке	1	пинке	1	яхӏ:senses[0].examples[4].ru:кристально чистый, не запятнявший чести; не давший пыинке сесть на честь
пыжовник	1	крыжовник	2	чӏортобахъ:senses[0].text:шомпол, пыжовник
пшениной	1	пшенной	1	хӏичи:senses[0].text:густая каша из пшениной муки, болтушка
пурщину	1	пурину	1	пурщина:senses[0].examples[0].ru:приготовить пурщину
пурщина	1	пурина	1	пурщина:senses[0].text:пурщина
пузатик	1	пуза тик	1	гӏакдачехь:senses[0].text:пузатик; коровье пузо
птнами	1	пятнами	1	багӏарчараб:senses[0].examples[0].ru:корова с рыжими птнами
психологичекий	1	психологический	1	психологиялъулаб:senses[0].examples[0].ru:психологичекий анализ
психиатором	1	психиатром	1	психиатр:senses[0].examples[0].ru:работать психиатором
псиголог	1	психолог	1	психолог:senses[0].examples[0].ru:опытный псиголог
прыишла	1	пришла	1	кӏури:senses[0].examples[1].ru:моя сестра прыишла из сада с вязанкой обрезанных веток
прывичку	1	привычку	2	гьусизе:senses[0].examples[1].ru:тебе пора бросить прывичку натравливать людей друг на друга
прудовый	1	пудовый	1	хӏорил:senses[1].text:прудовый, озёрный
прудовая	1	пудовая	1	хӏорил:senses[1].examples[0].ru:прудовая вода
прошллогоднее	1	прошлогоднее	1	гъоркьсияб:senses[0].examples[1].ru:прошллогоднее варенье
прохудеете	1	похудеете	1	нах:senses[3].examples[1].ru:спросили у обуви: “Когда вы прохудеете?” Те ответили: “Спросите у масла”
профорганизация	1	проф организация	1	профорганизация:senses[0].text:профорганизация
професия	1	профессия	1	связистлъи:senses[0].text:должность, работа, професия, специальность связиста
протяж	1	про тяж	1	дирго:senses[0].comment:протяж местоимение
проституткин	1	проститутки	1	хъахӏба:senses[0].examples[3].ru:сукин сын; проституткин сын
промелькнуться	1	промелькнуть	2	партӏизе:senses[1].text:промелькнуться
прокурорсий	1	прокурорский	1	прокурорлъиялъулаб:senses[0].text:прокурорсий
проклиняет	1	проклинает	1	къоркъокӏал:senses[0].text:человек, который проклиняет всех
прожорорливость	1	прожорливость	2	чехьквешлъи:senses[0].text:обжорство; прожорорливость, ненасытность
продёржки	1	продёрни	2	резин:senses[1].text:резинка (для продёржки и тому подобное)
продырявылась	1	продырявилась	1	эгъе:senses[0].examples[1].ru:пятка чулка продырявылась
продажник	1	продаж ник	1	ватӏанбич:senses[0].text:продажник; продавший родину
програма	1	программа	1	аграрияб:senses[0].examples[1].ru:аграрная програма
приятних	1	приятных	1	ботӏиш:senses[0].examples[1].ru:приятних запах ботишей
прихрамываясь	1	прихрамывать	2	рекъдизе:senses[0].examples[2].ru:отец пришёл прихрамываясь
притеснеие	1	притеснение	1	зулмучилъи:senses[0].text:притеснеие, насилие, угнетеие, гнет; тирания, эксплуатация, деспотизм
приспособливание	1	приспосабливание	1	ругьунлъи:senses[2].text:приспособливание, акклиматизация, адаптация
присомтра	1	присмотра	2	тох:senses[0].examples[2].ru:не оствляйте детей без присомтра
приплюснуться	1	приплюснуть	2	хъибихъизе:senses[0].text:сплющиться, приплюснуться; расширяться, расшириться
примекнулся	1	приткнулся	2	гӏондокь:senses[1].examples[0].ru:покажись, ласка, только хвост твой мне примекнулся
приказанье	1	приказание	1	буюр:senses[0].text:приказ, приказанье
приемлимо	1	приемлемо	1	къабул:senses[0].text:приемлимо, удовлетворительно; согласно
пригребав	1	пригребла	2	бухӏун:senses[0].examples[0].ru:золу пепла отгребав, золу огня пригребав
приглосят	1	пригласят	1	элги:senses[0].examples[3].ru:и они приглосят тебя в гости
привязанностях	1	привязанность	2	хӏал:senses[0].examples[10].ru:он не постоянен в своих привязанностях
приведствует	1	приветствует	1	аллагь:senses[1].examples[16].ru:да благословит и приведствует [его] Аллах
прздничный	1	праздничный	1	праздникалъул:senses[1].text:прздничный
прерывистие	1	прерывистое	1	хӏункъдизе:senses[0].text:издавать прерывистие звуки
преподначенное	1	преподнесенное	2	насиб:senses[0].text:доля, удел; удача, счастье; что-либо преподначенное судьбой
премирие	1	перемирие	1	биххизе:senses[5].examples[2].ru:нарушить мир, премирие
преливчатый	1	переливчатый	1	гугьар:senses[0].examples[0].ru:преливчатый
презр	1	презрю	1	къвачӏа:senses[0].examples[14].ru:презр. беднота, бедный люд, нищие
предсумеречнюю	1	предсумеречною	1	бакъани-маркӏачӏуда:senses[0].text:в ранний вечер; в предсумеречнюю пору
предовтратить	1	предотвратить	2	гьукъизе:senses[1].examples[0].ru:предовтратить беду
предмедах	1	предметах	1	лъоба:senses[2].comment:употребляется, когда речь идёт о предмедах, находящихся выше говорящего
пребранка	1	перебранка	1	къацанди:senses[1].examples[0].ru:пребранка женщин
пприбавилось	1	прибавилось	1	мукъраниб:senses[1].examples[0].ru:разбогател; в зобе зёрнышко пприбавилось
потчевает	1	потчевать	2	хӏама:senses[0].examples[23].ru:на осле сидит — потчевает, на коне сидит — попивает
потатуйка	1	потатчика	2	гьудгьуд:senses[0].text:удод, потатуйка
посёлковый	1	поселковый	1	посёлокалъул:senses[1].text:посёлковый
посллелог	1	послелог	1	цебеса:senses[3].text:посллелог спереди кого-чего-либо
последыш	1	последы	1	ахирисеб:senses[0].examples[1].ru:последний ребёнок, последыш
поскрипнуть	1	по скрипнуть	1	къиризе:senses[0].text:издать скрип, поскрипнуть
поскребыш	1	поскреб	2	къвачӏакӏутӏ:senses[0].text:поскребыш, последний ребёнок в семье; сумотряс
попрыгуня	1	попрыгунья	1	кӏанцӏеро:senses[0].examples[0].ru:блоха — попрыгунья, но стрекоза — попрыгуня намного крупнее неё
поплакнуть	1	всплакнуть	2	мигьлъизе:senses[0].text:уменьшаться, уменьшитсья; убавляться, убавиться; всхлипывать; поплакнуть
поньюхать	1	понюхать	1	сунтӏизе:senses[0].examples[0].ru:поньюхать запах
поминнках	1	поминках	1	дугӏа:senses[0].text:мольба, зов, просьба; молитва (после намаза, еды, при поминнках и тому подобное)
полуумие	1	полоумие	1	ботӏрокълъи:senses[0].text:полуумие; безглавие
полуколония	1	полу колония	1	колония:senses[0].examples[2].ru:полуколония
политэкономический	1	полит экономический	1	политэкономияб:senses[0].text:политэкономический
полвесны	1	пол весны	1	их:senses[0].examples[4].ru:прошла полвесны
полбарана	1	пол барана	1	ракьхъен:senses[0].examples[0].ru:половина барана, полбарана
покрывить	1	покривить	1	гьереси:senses[0].examples[0].ru:(со)лгать, (со)врать, говорить неправду; покрывить душой; искажать правду; брехать
поколебимость	1	непоколебимость	2	бусса-свери:senses[1].text:уступчивость, поколебимость
позапрошлогодный	1	позапрошлогодний	1	кьерцсинаб:senses[0].text:позапрошлогодный
позапрошлогодного	1	позапрошлогоднего	1	кьерцсинаб:senses[0].examples[0].ru:кукуруза позапрошлогодного урожая
позапозапрошлый	1	поза позапрошлый	1	кьорцониса:senses[0].text:позапозапрошлый год, в позапозапрошлом году
подожды	1	подожди	1	цодагьалъ:senses[0].examples[0].ru:подожды ещё немного
погостившись	1	погостивший	2	бугӏа:senses[1].examples[1].ru:хлебом-солью привязанности приобретёшь, погостившись — доверия приобретёшь
поварачивайся	1	поворачивайся	1	буссине:senses[3].examples[2].ru:поварачивайся!
плошадь	1	лошадь	1	ритӏел:senses[0].examples[1].ru:ровная плошадь
плесневать	1	плесневеть	1	ккалазе:senses[0].text:(за)плесневать; покрываться, покрыться плесенью
планеристка	1	планериста	1	планеристка:senses[0].text:планеристка
планалде	1	планиде	2	топография:senses[1].text:планалде ва картаялде босизелъул ракьул тӏасияб рахъ борциналъул гӏелму 2. бакӏалъул бугеб хӏалалъул план ва карта гьаби
плагиатством	1	плагиаторством	2	плагиатлъи:senses[0].examples[0].ru:заниматься плагиатством
плагиатство	1	плагиаторство	2	плагиатлъи:senses[0].text:плагиатство
пионеразул	1	пионе разул	1	пионервожатая:senses[0].comment:пионеразул вожатая
пещерообразный	1	веерообразный	2	нохъахараб:senses[1].text:пещерообразный, с углублениями; пещеристый
песый	1	песий	1	гьвел:senses[1].text:собачий, псиный, песый
песчанная	1	песчаная	1	авлахъ:senses[0].examples[0].ru:песчанная равнина
персиовым	1	персиковым	1	мокьрогъветӏ:senses[0].examples[1].ru:мы сидели под персиовым деревом
перерабативать	1	перерабатывать	1	бахъизе:senses[22].text:(с)делать что-либо из чего-либо; перерабативать, переработать что-либо
переплятник	1	переплетчик	2	хъергъу:senses[0].text:ястреб-переплятник
перепелятник	1	перепелят ник	1	боржине:senses[0].examples[3].ru:взлетев, ястреб-перепелятник сел на выступ высокой скалы
передыдущий	1	предыдущий	1	сон#1:senses[0].examples[3].ru:передыдущий год
переграду	1	преграду	1	багъизе:senses[3].comment:о переграду
переградил	1	преградил	1	гӏазу:senses[0].examples[9].ru:снег переградил дорогу
пергрызла	1	перегрызла	1	букъизе#5:senses[0].examples[2].ru:лиса пергрызла индюшке горло
пенчию	1	пению	1	пенсия:senses[0].examples[4].ru:она получает пенчию
педучилище	1	пед училище	1	педучилище:senses[0].text:педучилище
патруливать	1	патрулировать	2	хъаравуллъи:senses[0].examples[0].ru:караулить, сторожить; патруливать; охранять
патрик	1	Патрик	0	батӏрикъ:senses[0].text:патрик
пастьбы	1	пасть бы	1	ирга:senses[1].examples[0].ru:подворная очередь пастьбы скота
пасмо	1	пасло	1	цер:senses[2].text:пасмо; небольшой ком шерсти, приготовленный для прядения
партшколы	1	парт школы	1	партшкола:senses[0].examples[1].ru:директор партшколы
партшколу	1	парт школу	1	партшкола:senses[0].examples[0].ru:он окончил партшколу
партшколе	1	парт школе	1	партшкола:senses[0].examples[2].ru:учиться в партшколе
партшкола	1	парт школа	1	партшкола:senses[0].text:партшкола
пардав	1	пар дав	1	паранжа:senses[0].comment:пардав
параноя	1	паранойя	1	параноя:senses[0].text:параноя
параллелопипед	1	параллелепипед	1	параллелопипед:senses[0].text:параллелопипед
панцырь	1	панцирь	1	къолден:senses[0].text:кольчуга, панцырь; броня
пандуриста	1	бандуриста	1	пандрихъанлъи:senses[0].text:профессия пандуриста
палцем	1	пальцем	1	бадиб:senses[0].examples[0].ru:тыкать палцем в глаза
оягнилась	1	ягнилась	1	къинлъизе:senses[4].examples[0].ru:овца оягнилась
ошарашиться	1	ошарашить	2	кара:senses[0].examples[1].ru:ошеломляться, ошеломиться, ошарашиться
очкур	1	очку	1	тӏаждарухьен:senses[0].text:шнурок (продеваемый в пояс штанов); гашник, очкур
охранщик	1	охранник	1	лол:senses[0].examples[1].ru:ночной охранщик стоял у входа в загон
отцовсого	1	отцовского	1	гьоболаб:senses[1].examples[0].ru:не бросай отцовсого кунака и дорогу, к которому привык
отсохда	1	отсохла	1	бакъвазе:senses[1].examples[0].ru:ветка дерева отсохда
отсилать	1	отсылать	1	битӏизе:senses[0].examples[7].ru:высылать, выслать; отсилать, отослать
отсечётся	1	осечётся	1	бетӏеркъотӏ:senses[0].examples[0].ru:Да отсечётся голова твоя — нет тебе места на годекане
отриц	1	остриц	1	кинаб:senses[0].examples[2].ru:с отриц. глаголом никакой
отплюнуть	1	от плюнуть	1	ахту:senses[0].examples[0].ru:отплюнуть
отоларинтология	1	отоларингология	1	отоларингология:senses[0].text:отоларинтология
отоларинтологический	1	отоларингологический	1	отоларингологиялъул:senses[1].text:отоларинтологический
отношеие	1	отношение	1	кӏвар:senses[0].examples[3].ru:халатное отношеие
откупорывать	1	откупоривать	1	рагьизе:senses[3].text:откупорывать, откупорить
отгонное	1	потогонное	2	гочаризе:senses[0].examples[1].ru:отгонное животноводство
отгнева	1	от гнева	1	бер#1:senses[0].text:глаз, око; чего-либо; свет очей; свет очей; умереть; сна кого-что-либо(древниеаварцы верили тому, что дёргание век правого глаза у мужчин, левого — уженщин ко злу, а если наоборот, то к добру)на ком-либо бранное слово, выражение в переносном значении ласкательная (форма) чьих-либо ласкательная (форма) пословица поговорка поговорка загадкацӏаддождьбранное слово, выражение в переносном значении бранное слово, выражение поговорка бранное слово, выражение буквально в переносном значении(отгнева)в переносном значении
отвишей	1	отвисшей	1	квер:senses[0].examples[71].ru:щедрый, благодушный; с отвишей от подарков рукой
отбуквально	1	от буквально	1	бацӏцӏалъизе:senses[1].text:очиститься; лишиться чего-либо, оставаться ни; освобождаться, избавляться чего-либо; счем отбуквально
осётровая	1	осетровая	1	осётралъул:senses[1].examples[0].ru:осётровая икра
осьпа	1	оспа	1	къанагӏалъизе:senses[0].examples[0].ru:осьпа стала редким явлением
остужатьтся	1	остужаться	1	квачазе:senses[0].text:охлаждаться, остужатьтся
оствляйте	1	оставляйте	1	тох:senses[0].examples[2].ru:не оствляйте детей без присомтра
ослабину	1	ослабну	1	бичча-бихъантезе:senses[0].text:распускать; дать ослабину; показать оплошность
осиротил	1	осиротел	1	бесдаллъизабизе:senses[0].examples[1].ru:он осиротил детей
освоводиться	1	освободиться	1	тархъанлъизе:senses[0].examples[1].ru:освоводиться от ига
осведемлён	1	осведомлён	1	щуябго:senses[0].examples[2].comment:о чём осведемлён говорящий или пишущий
оргромные	1	огромные	1	чӏахӏияб:senses[0].examples[7].ru:оргромные деревья
опянеешь	1	опьянеешь	1	буза:senses[0].examples[0].ru:кумыкская буза такой напиток, сколько бы её не выпишь — не опянеешь
опретивный	1	оперативный	2	отряд:senses[0].examples[0].ru:опретивный отряд
опресняки	1	опресноки	1	могьоргояб:senses[0].examples[1].ru:опресняки
оппортунистская	1	оппортунистка	2	оппортунистияб:senses[0].examples[0].ru:оппортунистская группа
опостилеть	1	опостылеть	1	бизарлъизе:senses[0].text:скучать, соскучиться по кому-либо; надоедать, надоесть кому-либо; опостилеть
опостилели	1	опостылели	1	бизарлъизе:senses[0].examples[0].ru:опостилели мне больница и лекарства
опорыш	1	опоры	1	тӏутӏ#1:senses[0].examples[7].ru:опорыш, личинка мухи
опленён	1	пленён	1	пикру:senses[0].examples[4].comment:букв опленён
опленяют	1	пленяют	1	асирлъи:senses[0].examples[3].ru:воина, не попавшегося в плен в бою, опленяют твои прекрасные очи
опленить	1	пленить	1	босизе:senses[7].examples[10].ru:подвергать влиянию, опленить
опереньем	1	оперением	1	кьер#1:senses[1].examples[1].ru:птица с красивым опереньем
опарник	1	парник	1	гад:senses[0].text:опарник
олеб	1	хлеб	1	багъа-бачари:senses[1].text:шатание, качание; колыхание, колебание; сотрясение || багъа-бачаризабизе:senses[0].text:расшатывать, (рас)шатать; раскачивать, (рас)качать; колыхать, колебать что-либо || багъа-бачаризе:senses[0].text:шататься, качаться; колыхатья, колебаться
оладик	1	оладий	1	хъухъанчед:senses[0].text:блин; оладик
озорствовать	1	упорствовать	2	орозлъизе:senses[0].text:становиться, стать озорным; озорствовать
озонерит	1	озокерит	1	кьурупицӏ:senses[0].text:горная смола, озонерит
озеленять	1	озеленят	1	гӏурччинлъизабизе:senses[0].text:озеленять, озеленить; (с)делать зелёным
озвончение	1	озвучение	2	зири:senses[1].text:озвончение
одичаться	1	одичать	2	гӏалхуллъизе:senses[0].text:одичаться; становиться диким, дичать
одеревеснела	1	одеревенела	1	гӏочӏокъине:senses[0].examples[0].ru:траву следует косить, пока она не одеревеснела
овцеподобный	1	овце подобный	1	чахъумахӏаб:senses[0].text:овцеподобный
овцевдство	1	овцеводство	1	гӏияхъанлъи:senses[0].text:овцевдство; профессия овцевода
овладатель	1	обладатель	1	сиррурабан:senses[0].examples[0].ru:овладатель знания сокровенного
обясни	1	объясни	1	аслу:senses[0].examples[0].ru:обясни сущность этого вопроса
обьятиях	1	объятиях	1	кӏичӏ:senses[1].examples[5].ru:Будучи в обьятиях супруги своей, Стрелы Амура зачем пускаешь в красавиц села?
обыдеть	1	обидеть	1	инжит:senses[0].examples[0].ru:унизить, обыдеть, оскорбить, измучить; глумиться над кем-л
объязан	1	обязан	1	закагӏат:senses[0].examples[1].ru:он объязан был каждый год отчислять очистительный налог от своего золота
обоюдострый	1	обоюдоострый	1	кӏибалаб:senses[0].text:обоюдострый
оборванность	1	оторванность	1	хъаркӏаслъи:senses[2].text:оборванность; бедность
обнародоваться	1	обнародовать	2	загьирлъизе:senses[1].text:появляться, появиться, возникать, возникнуть; открыться; обнародоваться
обменятьмя	1	обменяться	1	хис-бас:senses[0].examples[0].ru:обменятьмя
обжегшись	1	обжегшийся	2	риидал:senses[0].examples[3].comment:обжегшись на молоке, станет дуть и на воду; пуганая ворона куста боится
обессилевшись	1	обессилевший	2	къечхӏа-гедазе:senses[0].examples[0].ru:овцы лежат, обессилевшись от зноя
обескультурье	1	бескультурье	1	болъонил:senses[1].examples[1].comment:о обескультурье
обезобразилось	1	обезобразил ось	1	сурукълъизе:senses[0].examples[0].ru:его лицо обезобразилось
няньчить	1	нянчить	1	лъимал:senses[0].examples[2].ru:няньчить детей
нюхание	1	нюханье	1	сунтӏи:senses[1].examples[0].ru:нюхание табака
ньюхание	1	нюханье	2	сунтӏи:senses[1].text:ньюхание
ньюхальщица	1	нюхальщица	1	сунтӏуч:senses[0].text:ньюхальщик и ньюхальщица табака
ньюхальщик	1	нюхальщик	1	сунтӏуч:senses[0].text:ньюхальщик и ньюхальщица табака
ныряться	1	нырять	2	ччударизе:senses[0].text:ныряться
нуцал	1	нукал	1	нуцал:senses[0].text:князь, нуцал
нукеру	1	нумеру	1	буюризе:senses[0].examples[0].ru:хан велел нукеру выгнать шейха вон
нукерство	1	юнкерство	2	нукарлъи:senses[0].text:нукерство; должность, служба нукера
нукерский	1	юнкерский	2	нукарасул:senses[1].text:нукерский
нукерская	1	юнкерская	2	нукарасул:senses[1].examples[0].ru:нукерская форма
нукером	1	нумером	1	нукарлъи:senses[0].examples[0].ru:нукерствовать, служить нукером
нукера	1	нумера	1	нукарлъи:senses[0].text:нукерство; должность, служба нукера
носильках	1	носилках	1	жаназа:senses[0].examples[1].ru:вслед его трупом [на носильках] весь аул пошёл на кладбище
нозёл	1	козёл	1	гӏиял:senses[1].examples[3].ru:вожак (отары); овечий нозёл
нозвоночник	1	позвоночник	1	булагьин:senses[0].examples[1].ru:нозвоночник, похожий на оглоблю
ножнички	1	ножички	1	кӏвекьмахх:senses[0].examples[0].ru:ножнички
ногайка	1	нагайка	1	ногъаяй:senses[0].text:ногайка
ногаец	1	нога	2	ногъаяв:senses[0].text:ногаец
новелист	1	новеллист	1	новеллист:senses[0].text:новелист
нищенствовующий	1	нищенствующий	2	кӏалдиб:senses[0].examples[22].ru:умирающий с голоду, нищенствовующий; тот, у кого во рту завелись вши
нищенственный	1	неженственный	2	ресукъаб:senses[0].text:неимущий, бедный, несостоятельный; нищенственный
нисполал	1	ниспослал	1	авараглъи:senses[0].examples[0].ru:Аллах нисполал пророчество Мухаммеду, когда достиг сорока лет
нигогда	1	никогда	1	гӏорцӏизе:senses[0].examples[1].ru:голодный думает, что никогда не насытится, а сытый, что нигогда не проголодает
неэнергично	1	не энергично	1	бечӏадго:senses[1].text:лениво, неэнергично
неуязвымый	1	неуязвимый	1	квер:senses[0].examples[55].ru:неуязвымый
неутступчивый	1	неуступчивый	1	бусса-свери:senses[1].examples[0].ru:неутступчивый, непоколебимый
неузвим	1	неуязвим	1	квер:senses[0].examples[56].ru:он неузвим
нетотёпа	1	недотёпа	1	синугьечӏ:senses[0].text:нетотёпа; невоспитанный человек
неспеша	1	не спеша	1	хӏалтӏи:senses[1].examples[7].ru:хороша работа, которая делается неспеша
неспесив	1	не спесив	1	чӏухӏа-къули:senses[0].examples[1].ru:среди сотрудников он неспесив
несбиточное	1	несбыточное	1	букӏунареб-лъугьунареб:senses[0].text:невозможное; несбиточное
нерожающая	1	не рожающая	1	чӏужу:senses[0].examples[13].ru:нерожающая ребёнка женщина
нереч	1	черен	2	щвартӏан:senses[0].comment:нереч.
непороворотливый	1	неповоротливый	2	хӏинцаб:senses[0].text:медленный, медлительный, ленивый, непороворотливый, нерасторопный, вялый
неполноумный	1	неполно умный	1	тӏубараб:senses[1].examples[6].ru:ненормальный, неполноценный, неполноумный, полуумный
неполивные	1	не поливные	1	лъалъазе:senses[0].examples[3].ru:неполивные, богарные земли
неорганиченный	1	неограниченный	2	гӏорхъи:senses[0].examples[9].ru:безграничный, неорганиченный, беспредельный
неожидданно	1	неожиданно	1	тахӏанкан:senses[1].examples[1].ru:неожидданно пошёл дождь
неодноукратно	1	неоднократно	1	чанцӏулго:senses[0].text:многократно, неодноукратно, несколько раз
неогласовка	1	не огласовка	1	сукун:senses[0].comment:неогласовка в арабской письменности
необснованный	1	необоснованный	1	батӏулаб:senses[2].examples[0].ru:необснованный спор
ненасытгый	1	ненасытный	1	хъантӏараб:senses[0].text:жадный, алчный, ненасытгый
немягкий	1	не мягкий	1	къвакӏараб:senses[3].text:жёсткий, немягкий
немужчиной	1	не мужчиной	1	кӏусур:senses[0].examples[0].ru:из-за тебя пришлось унижаться перед этим немужчиной
